Card 180:  3 25 43 85  1 94 45 10 19 60 |  6  3 60 43 82 63  2 68  1 61 25 19 96 98 10 85 75  4 45 78 58 62 99 94 12
Card 181: 56 53  4 17 71 73 60 36 16  3 | 56 61 77 50 17  2 39  6 29 55 81 45 40  4 71 95 67 15 65 27  9 90 86 92 99
Card 182: 61 71 97 13 62 91 77 41 27  9 | 13 89 25 33  8 41 65 16 18 43 59  6 75 57 48 34 38  3  9 15 45 54 74 88 42
Card 183: 61 55 75  9 11 48 29 89 42 46 | 71 66 24 26 60 98 97 67 18 51 58 34 69 70 73 39 65 33 96 91 94 57  8 28 54
Card 184: 34 50 88 24 12 96 58 46  3  9 | 14 48  9 21 85 64 82 57 91 81 28 45 15 26 80 94 88 13 43 98 33 38 17 27 10
Card 185: 68 49 62 25 69 86  9 92 26 12 |  5 14 66 16 17 68 55 93 31 45 49  7 78 94 33 73 25 84 20 98 60 82 92 95 24
Card 186: 23 62 36 87 37 34 31 90 82 25 | 47 62 11 42  3 55 90 23 49 50 31 78 34 37 16 25  7 27 36 72 82 13 98 53 87
Card 187: 94  8 47 24 59 65 77  5 43 63 | 21 16 70 94 34 11  3  1  6  8 88 73 66 83 47 81 27 59 60 65 98 24 63  5 43
Card 188: 75 13  8 61 69 59 52 29 21 76 | 75 93 66 43 69 58 11  8 92 70 85 41 55 28 62 76 97 80 20 29  3 51 52 72 87
Card 189:  7 90 29 68 69 44 94 87 58 99 | 98 48 73 68 38 75 41 83 29 67 90 25 40 13 22 63 62 94 58 99 69 19 18 44 66
Card 190:  7 87 63 80 57 68 30 86 58 64 | 63 11 20 29 49 52 41 60 76 96 85 84 72  6 81 66 47 65  8 48 69 37 36 58 87
Card 191:  6 71 15 30 42 60 33 17 92 16 | 60 18 65 57 16 53 20 72 59 96 40 47  8 64 81 52 70 67 29 87 35 90 54 85 17
Card 192: 61 57 38 71 29 32 56 10 87 26 | 59  4 77  2 54 10 40 71 26 97 64 61 45 98 44 12 41 95 50 28 92 11 51 37 36
Card 193: 40 85 41 83 90 43 10 25  5 97 | 87 17 66 53 44  3 76 57  1 10 96 28 51 16 82 52 89 65 98 93 72 38 13 79 40
Card 194: 56 51 10  9  4 30 75 60 97 79 | 16  5  1 43 11 66 95 48 25 62 78 14 18 49 72 55 70 69 80 42 52 82 96 12 46
Card 195: 68 36 39 79 72 45 43 85 65 93 | 97 79 96 25 20 46 63 52 38 89 24 27 57 53 64  3 31 47 14 26 18 74 37 95 58
Card 196: 97  4 99 92 36 29 22 98 26 32 | 57 25 93 63 40 27 91 37 41 76 19 92 59 78 64 82 84 20 24 52 28 13 48 31 50
Card 197: 51  3 97 61 84 41 39 66 93 64 | 65 75 90 78 13 79 82 33 10 96 86 19 16 32 30 99 47 92 67 80 62 69 45 15 49
Card 198: 55 67 89 34 69  7 60 26 90 31 | 66 61 32 54 97 36  2 28  4 77 38 71 19 41 37  6 70 21 93 65  3 73 45 59 13
Card 199: 14 26 40 92 97 83 99 29 54 60 | 23 60 90 49 18 17 32 83 91 27 54 92 78  9 29 70 61 66 48 95  2 39 88 12 97
Card 200:  4 69 13  3 98 91 11 81 79  1 | 58 87  3 91 13 48 79 24  6 18  4 65 98 56 12 34  1 81 69 41 14 11 45 64 43
Card 201: 37 21 55 26 67 29 25 76 15 70 | 58 86 25 95 83 17 76 69  2 51 70 45 26 92  6 54  9 21 77 67 15 84 55 37 61
Card 202: 28 14  6 73 24 74 68 19 13 58 | 35  5 49 70 46 10 68 38 83 80 92 32 86  2 88 41 15 78 47 95 42 55 96 30 69
Card 203: 21 23 66 43 77 12 51 14 40 67 | 21 23 45 46 77 31 40 12 75 14 52 89 51 67  6 66 73 16 79  7 48 43 84 95 96
Card 204: 20 95 43 24 25 52 49 10 83  9 | 17 24 83 88 61 43 49 66 81 95 45 64 31 74 92 52 10  8 25 36 30 94  9 20 89
Card 205: 39 69 99 92 97 77 52 51 29 53 | 30 84 32 65 91 83 68  5 79 98 16 57  9 20 29 69 88 52 92  1 13 17 39 34 77
Card 206:  3 80 14  9  5 49 38 22 64 21 | 43 95 34 44 91  1 64 46 29  6 33 16 57 24 86 79 89 73 65 15 56 63 83  3 55
Card 207: 40 76 42 26 80 31 43  8 84 63 | 73 16 57 19 38 31 84 61 50 60 70 65 81 49 86 13 22 15 40 42 63 69 36 76 37
Card 208: 16 60  1  5 97 90 86 88 19 82 | 90 14  8 38 43 19 94 40 97 60 88 28 39 99 16 46 76 24 86 84 75 74 53 72  5
Card 209: 12 93 53 60 41 64 25 74 79 16 | 84 18 30 31  7 65 69 11 77 99 32 89 79 90 52 28 17 38 62 24 85 49 35 43 29
Card 210: 23 67 11 42 28 59 98 48 26 79 | 14 27 38 82 91  4 95 81 88 44 53 67 74 45 28 99  9 47 68 62 20 54 41 42  8
Card 211:  2 31 33 18 54  6 30 68 62 60 | 60 63 49 24 73 54 75 39 59 88 64 62 72 61  4  6 26 13 34 36 95  9 74 47 44
Card 212: 10 80 94 19 76 15 40 64  6 99 | 67 71 65 14 42 32 75 27 60 24  8 43 68 85  4 54 83 44  1  2 57 34 63 22 11
Card 213: 21 71 66 97 26 80 42 70 89 53 | 16 29 34 79 99 73  9 65 76 19 43 11 35 52 37 25 17 21 12 26 23 82 74 91 70
Card 214: 85 22 65 54 15  6 78  3 11 94 | 27 10 59 37 40 75 95 29 30 79 57 48 44 76 15 62 89 53  2 32 36  4 63 67 39
Card 215: 46 68 79 92 50 22 47 89 28 34 | 29 87  6 35 20 81 15 10 71 96 77 44 55 18 98 42 76 26 72 21 95  5 23 11 57
Card 216: 43 38 30 79 14 47 64  5  8 50 | 70 26 63 98 86 20 59 74  3 41 34 49 78 28 55 67 89 68 60 39 54 94 33 44 80
